"ARVORE";"DAP";"HT";"hi";"di_cc";"e_casca";"di_sc";"AS_CC";"AS_SC";"VCC";"VSC"
14;15,91549431;26,8;24;4,456338407;2;4,056338407;0,00155971844259943;0,00129228481318696;0,00168704239712591;0,00138275036035871
14;15,91549431;26,8;26;1,273239545;1;1,073239545;0,000127323954526484;9,04655471717534e-05;NA;NA
15;16,2338042;26,6;0,1;17,50704374;7;16,10704374;0,0240721851423508;0,0203761231824006;0,00928509938111883;0,00793250645614946
15;16,2338042;26,6;0,5;16,87042397;6;15,67042397;0,0223533117632433;0,0192864090983467;0,0109677650163048;0,0094493136840363
15;16,2338042;26,6;1;16,55211408;6;15,35211408;0,0215177483019757;0,0185108456377985;0,0104529982443051;0,00908965753243532
15;16,2338042;26,6;1,5;16,07464925;5;15,07464925;0,0202942446752447;0,0178477844919428;0,00965722353176459;0,00846524343989925
15;16,2338042;26,6;2;15,27887454;5;14,27887454;0,0183346494518137;0,0160131892676542;0,0351732424206911;0,0310620477195489
15;16,2338042;26,6;4;14,64225476;4;13,84225476;0,0168385929688775;0,0150488584518947;0,0315524674665317;0,0280929984314915
15;16,2338042;26,6;6;13,68732511;4;12,88732511;0,0147138744976543;0,0130441399795969;0,0280908474572805;0,0248313784221248
15;16,2338042;26,6;8;13,05070533;4;12,25070533;0,0133769729596262;0,0117872384425279;0,0254807063794876;0,0227492461963816
15;16,2338042;26,6;10;12,41408556;3;11,81408556;0,0121037334198614;0,0109620077538537;0,0229978892767211;0,0207744379444827
15;16,2338042;26,6;12;11,77746579;3;11,17746579;0,0108941558568598;0,009812430190629;0,0198247376058658;0,0177662862732494
15;16,2338042;26,6;14;10,66338119;3;10,06338119;0,00893058174900602;0,00795385608262038;0,0160925541888707;0,0142441028563216
15;16,2338042;26,6;16;9,549296586;3;8,949296586;0,00716197243986471;0,00629024677370119;0,0131800187254524;0,0115115673931763
15;16,2338042;26,6;18;8,75352187;3;8,15352187;0,00601804628558771;0,00522132061947513;0,0102276945301071;0,00898353523462313
15;16,2338042;26,6;20;7,321127382;2;6,921127382;0,00420964824451937;0,003762214615148;0,00678795832233066;0,00599309106359302
15;16,2338042;26,6;22;5,729577951;2;5,329577951;0,0025783100778113;0,00223087644844502;0,00345565170164222;0,0029107844428859
15;16,2338042;26,6;24;3,342253805;2;2,942253805;0,000877341623830927;0,000679907994440875;0,000948961348289574;0,000724669311539018
15;16,2338042;26,6;26;0,954929659;1;0,754929659;7,16197244586471e-05;4,47613170981428e-05;NA;NA
16;16,55211408;27,3;0,1;18,78028328;8;17,18028328;0,0277009178308556;0,0231819797619027;0,0107111276658154;0,00893555243811527
16;16,55211408;27,3;0,5;18,14366351;8;16,54366351;0,0258547204982216;0,0214957824286737;0,0121579455723082;0,0102939853888427
16;16,55211408;27,3;1;17,02957891;6;15,82957891;0,0227770617910111;0,0196801591266973;0,0110737025232467;0,00954775119112396
16;16,55211408;27,3;1,5;16,55211408;6;15,35211408;0,0215177483019757;0,0185108456377985;0,0105539621657187;0,00918437145357762
16;16,55211408;27,3;2;16,2338042;5;15,2338042;0,020698100360899;0,018226640176512;0,0390327498127127;0,0342398294441662
16;16,55211408;27,3;4;15,27887454;5;14,27887454;0,0183346494518137;0,0160131892676542;0,0344490874437593;0,0303778927418399
16;16,55211408;27,3;6;14,32394488;4;13,52394488;0,0161144379919456;0,0143647034741857;0,0308283124895999;0,0274088434537826
16;16,55211408;27,3;8;13,68732511;4;12,88732511;0,0147138744976543;0,0130441399795969;0,0277665692670802;0,024527100231536
16;16,55211408;27,3;10;12,89155039;4;12,09155039;0,0130526947694259;0,0114829602519391;0,0236544034239671;0,0210179432399581
16;16,55211408;27,3;12;11,61831085;3;11,01831085;0,0106017086545411;0,00953498298801895;0,0195322904035471;0,0174888390706393
16;16,55211408;27,3;14;10,66338119;3;10,06338119;0,00893058174900602;0,00795385608262038;0,0160925541888707;0,0145283948930689
16;16,55211408;27,3;16;9,549296586;2;9,149296586;0,00716197243986471;0,00657453881044852;0,0131800187254524;0,012055151466654
16;16,55211408;27,3;18;8,75352187;2;8,35352187;0,00601804628558771;0,00548061265620547;0,00969651490785128;0,00874164764908036
16;16,55211408;27,3;20;6,843662553;2;6,443662553;0,00367846862226357;0,00326103499287488;0,00611552868816892;0,00536066142940818
16;16,55211408;27,3;22;5,570423008;2;5,170423008;0,00243706006590535;0,0020996264365333;0,00388735948450546;0,003292492225778
16;16,55211408;27,3;24;4,297183463;2;3,897183463;0,0014502994186001;0,0011928657892447;0,00184022902907496;0,00151593699238214
16;16,55211408;27,3;26;2,228169203;1;2,028169203;0,000389929610474856;0,000323071203137448;NA;NA
17;17,18873385;30,4;0,1;18,4619734;9;16,6619734;0,0267698614319432;0,0218043304365051;0,0103450713038268;0,00870258457170524
17;17,18873385;30,4;0,5;17,82535363;6;16,62535363;0,0249554950871908;0,0217085924220212;0,0120400714448481;0,010446620112623
17;17,18873385;30,4;1;17,18873385;6;15,98873385;0,0232047906922017;0,0200778880284707;0,0113895256138612;0,00971878445781077
17;17,18873385;30,4;1,5;16,87042397;7;15,47042397;0,0223533117632433;0,0187972498027724;0,0105619199129391;0,00895117875666549
17;17,18873385;30,4;2;15,91549431;6;14,71549431;0,0198943678885131;0,0170074652238895;0,0382290173403267;0,0330206544915437
17;17,18873385;30,4;4;15,27887454;5;14,27887454;0,0183346494518137;0,0160131892676542;0,0351732424206911;0,0310620477195489
17;17,18873385;30,4;6;14,64225476;4;13,84225476;0,0168385929688775;0,0150488584518947;0,032244791455582;0,0287453224213189
17;17,18873385;30,4;8;14,00563499;4;13,20563499;0,0154061984867045;0,0136964639694242;0,0287831714463307;0,0254837024119521
17;17,18873385;30,4;10;13,05070533;4;12,25070533;0,0133769729596262;0,0117872384425279;0,0248679598413914;0,0218084908073768
17;17,18873385;30,4;12;12,09577567;4;11,29577567;0,0114909868817652;0,0100212523648489;0,0212392271523866;0,0187477669690164
17;17,18873385;30,4;14;11,14084602;3;10,54084602;0,00974824027062141;0,00872651460416751;0,0178969733603164;0,0159435220275451
17;17,18873385;30,4;16;10,18591636;3;9,58591636;0,00814873308969496;0,00721700742337758;0,0143876068586927;0,0129084475629988
17;17,18873385;30,4;18;8,912676813;2;8,512676813;0,0062388737689977;0,00569144013962124;0,0118272017084835;0,0107623344497133
17;17,18873385;30,4;20;8,435211984;2;8,035211984;0,00558832793948582;0,00507089431009204;0,00893257118144237;0,00801770392264836
17;17,18873385;30,4;22;6,525352667;2;6,125352667;0,00334424324195655;0,00294680961255631;0,00551073990476812;0,00479587264598429
17;17,18873385;30,4;24;5,252113122;2;4,852113122;0,00216649666281157;0,00184906303342798;0,0029622713783521;0,00245740411957268
17;17,18873385;30,4;26;3,183098862;2;2,783098862;0,000795774715540523;0,000608341086144698;0,000923098670067007;0,000698806633316451
17;17,18873385;30,4;28;1,273239545;1;1,073239545;0,000127323954526484;9,04655471717534e-05;NA;NA
18;17,18873385;29,9;0,1;19,09859317;5;18,09859317;0,0286478897534588;0,02572642956996;0,0108102016218907;0,0095705290522736
18;17,18873385;29,9;0,5;17,98450857;6;16,78450857;0,0254031183559949;0,022126215691408;0,0122599042125149;0,010779063500336
18;17,18873385;29,9;1;17,3478888;5;16,3478888;0,0236364984940649;0,020990038309936;0,011497452564327;0,0100691118520707
18;17,18873385;29,9;1,5;16,87042397;6;15,67042397;0,0223533117632433;0,0192864090983467;0,0109677650163048;0,0095706743042267
18;17,18873385;29,9;2;16,55211408;5;15,55211408;0,0215177483019757;0,0189962881185601;0,0414121161904888;0,0369409214894288
18;17,18873385;29,9;4;15,91549431;4;15,11549431;0,0198943678885131;0,0179446333708687;0,039000918799331;0,0351414497645218
18;17,18873385;29,9;6;15,59718442;4;14,79718442;0,019106550910818;0,0171968163936531;0,0359451438796954;0,03181394917957
18;17,18873385;29,9;8;14,64225476;5;13,64225476;0,0168385929688775;0,0146171327859169;0,0318966400243455;0,0279854453237161
18;17,18873385;29,9;10;13,84648005;4;13,04648005;0,0150580470554681;0,0133683125377992;0,028110741824894;0,0252342816411492
18;17,18873385;29,9;12;12,89155039;3;12,29155039;0,0130526947694259;0,01186596910335;0,024243276702027;0,0219598253700118
18;17,18873385;29,9;14;11,93662073;3;11,33662073;0,0111905819326011;0,0100938562666617;0,0206622904775947;0,0185588391458525
18;17,18873385;29,9;16;10,98169107;3;10,38169107;0,00947170854499358;0,00846498287919075;0,017119103561028;0,015210652229079
18;17,18873385;29,9;18;9,867606472;3;9,267606472;0,00764739501603443;0,00674566934988823;0,0130268320928284;0,0113733807605436
18;17,18873385;29,9;20;8,276057041;3;7,676057041;0,00537943707679394;0,00462771141065538;0,0095890853213133;0,00838992602580338
18;17,18873385;29,9;22;7,321127382;2;6,921127382;0,00420964824451937;0,003762214615148;0,00739274710668146;0,00655787984790408
18;17,18873385;29,9;24;6,366197724;2;5,966197724;0,00318309886216209;0,00279566523275608;0,00497359197212827;0,00429872471332134
18;17,18873385;29,9;26;4,774648293;2;4,374648293;0,00179049310996618;0,00150305948056526;0,0026678347337971;0,00227854269704757
18;17,18873385;29,9;28;3,342253805;1;3,142253805;0,000877341623830927;0,000775483216482311;NA;NA
19;17,50704374;29,8;0,1;19,25774811;10;17,25774811;0,0291273440101445;0,0233915032767976;0,0110875291105531;0,00916614857169398
19;17,50704374;29,8;0,5;18,30281846;7;16,90281846;0,0263103015426211;0,0224392395816723;0,0127055380516701;0,0108050070716154
19;17,50704374;29,8;1;17,66619868;7;16,26619868;0,0245118506640595;0,0207807887047892;0,0119291603390653;0,010214669183315
19;17,50704374;29,8;1,5;17,18873385;6;15,98873385;0,0232047906922017;0,0200778880284707;0,0113895256138612;0,00996493490192472
19;17,50704374;29,8;2;16,87042397;5;15,87042397;0,0223533117632433;0,0197818515792282;0,042647556438488;0,037629636071171
19;17,50704374;29,8;4;16,07464925;5;15,07464925;0,0202942446752447;0,0178477844919428;0,0401886125637578;0,0357924178628115
19;17,50704374;29,8;6;15,91549431;4;15,11549431;0,0198943678885131;0,0179446333708687;0,0374730313515132;0,0336935623164065
19;17,50704374;29,8;8;14,96056465;4;14,16056465;0,0175786634630002;0,0157489289455378;0,0329848619497047;0,029445392914962
19;17,50704374;29,8;10;14,00563499;4;13,20563499;0,0154061984867045;0,0136964639694242;0,0291114285307037;0,025791959495457
19;17,50704374;29,8;12;13,20986028;4;12,40986028;0,0137052300439992;0,0120954955260328;0,0245993859008589;0,0215599168651992
19;17,50704374;29,8;14;11,77746579;4;10,97746579;0,0108941558568598;0,00946442133916644;0,0200933115671482;0,0173538425319436
19;17,50704374;29,8;16;10,82253613;4;10,02253613;0,00919915571028845;0,00788942119277716;0,0166018500014517;0,0144053898177855
19;17,50704374;29,8;18;9,708451529;3;9,108451529;0,00740269429116322;0,00651596862500836;0,0127821313679572;0,0111436800356637
19;17,50704374;29,8;20;8,276057041;3;7,676057041;0,00537943707679394;0,00462771141065538;0,00923098669957007;0,00784753536731791
19;17,50704374;29,8;22;7,002817496;3;6,402817496;0,00385154962277613;0,00321982395666253;0,00657508858606607;0,00558592929059197
19;17,50704374;29,8;24;5,888732894;2;5,488732894;0,00272353896328994;0,00236610533392944;0,00439665530278639;0,0037617880440192
19;17,50704374;29,8;26;4,61549335;2;4,21549335;0,00167311633949645;0,00139568271008976;0,00231769385917427;0,00195340182241031
19;17,50704374;29,8;28;2,864788976;1;2,664788976;0,000644577519677824;0,000557719112320547;NA;NA
20;17,66619868;29,81;0,1;20,05352283;10;18,05352283;0,0315842984579134;0,02559845772314;0,0117635397305203;0,00977815919164784
20;17,66619868;29,81;0,5;18,62112834;7;17,22112834;0,0272334001946881;0,0232923382350992;0,0132720301732274;0,0114600390173292
20;17,66619868;29,81;1;18,14366351;6;16,94366351;0,0258547204982216;0,0225478178342176;0,0127025538963531;0,0111954631842914
20;17,66619868;29,81;1,5;17,82535363;5;16,82535363;0,0249554950871908;0,0222340349029481;0,0121479983953139;0,010806018303221
20;17,66619868;29,81;2;17,3478888;5;16,3478888;0,0236364984940649;0,020990038309936;0,0451542467960406;0,0399863264284961
20;17,66619868;29,81;4;16,55211408;5;15,55211408;0,0215177483019757;0,0189962881185601;0,0406242992127937;0,0357313788461899
20;17,66619868;29,81;6;15,59718442;5;14,59718442;0,019106550910818;0,0167350907276298;0,0366852143738181;0,0324840196731676
20;17,66619868;29,81;8;14,96056465;4;14,16056465;0,0175786634630002;0,0157489289455378;0,0336931014549458;0,0301136324197235
20;17,66619868;29,81;10;14,32394488;4;13,52394488;0,0161144379919456;0,0143647034741857;0,0294914109515718;0,0261519419167136
20;17,66619868;29,81;12;13,05070533;4;12,25070533;0,0133769729596262;0,0117872384425279;0,0248679598413914;0,0218084908073768
20;17,66619868;29,81;14;12,09577567;4;11,29577567;0,0114909868817652;0,0100212523648489;0,0212392271523866;0,0187477669690164
20;17,66619868;29,81;16;11,14084602;3;10,54084602;0,00974824027062141;0,00872651460416751;0,0173956352866558;0,0154721839540557
20;17,66619868;29,81;18;9,867606472;3;9,267606472;0,00764739501603443;0,00674566934988823;0,0138862687850321;0,012172817452782
20;17,66619868;29,81;20;8,912676813;3;8,312676813;0,0062388737689977;0,00542714810289378;0,0114133988566725;0,00986494752442131
20;17,66619868;29,81;22;8,116902098;3;7,516902098;0,00517452508767475;0,00443779942152753;0,00804727181001604;0,0067688204777975
20;17,66619868;29,81;24;6,047887837;3;5,447887837;0,00287274672234129;0,00233102105626997;0,00466323983230747;0,00383408053683523
20;17,66619868;29,81;26;4,774648293;2;4,374648293;0,00179049310996618;0,00150305948056526;0,0025862678255067;0,00211140056670996
20;17,66619868;29,81;28;3,183098862;2;2,783098862;0,000795774715540523;0,000608341086144698;NA;NA
21;17,82535363;30,7;0,1;20,05352283;9;18,25352283;0,0315842984579134;0,026168767462735;0,0116708319779713;0,00969993816483424
21;17,82535363;30,7;0,5;18,4619734;8;16,8619734;0,0267698614319432;0,0223309233614361;0,0130432449469845;0,011114284763211
21;17,82535363;30,7;1;17,98450857;6;16,78450857;0,0254031183559949;0,022126215691408;0,0121519772620491;0,0105510259299697
21;17,82535363;30,7;1,5;17,18873385;6;15,98873385;0,0232047906922017;0,0200778880284707;0,0113895256138612;0,00984107428170435
21;17,82535363;30,7;2;16,87042397;6;15,67042397;0,0223533117632433;0,0192864090983467;0,0430514121241423;0,0375130492748587
21;17,82535363;30,7;4;16,2338042;5;15,2338042;0,020698100360899;0,018226640176512;0,0390327498127127;0,0342398294441662
21;17,82535363;30,7;6;15,27887454;5;14,27887454;0,0183346494518137;0,0160131892676542;0,0351732424206911;0,0310620477195489
21;17,82535363;30,7;8;14,64225476;4;13,84225476;0,0168385929688775;0,0150488584518947;0,032244791455582;0,0291633312726782
21;17,82535363;30,7;10;14,00563499;3;13,40563499;0,0154061984867045;0,0141144728207835;0,0287831714463307;0,0262897201146252
21;17,82535363;30,7;12;13,05070533;3;12,45070533;0,0133769729596262;0,0121752472938417;0,0248679598413914;0,0225545085099589
21;17,82535363;30,7;14;12,09577567;3;11,49577567;0,0114909868817652;0,0103792612161172;0,0209626954267587;0,0188442440953079
21;17,82535363;30,7;16;10,98169107;3;10,38169107;0,00947170854499358;0,00846498287919075;0,017119103561028;0,015210652229079
21;17,82535363;30,7;18;9,867606472;3;9,267606472;0,00764739501603443;0,00674566934988823;0,0136654413016221;0,0119669899693634
21;17,82535363;30,7;20;8,75352187;3;8,15352187;0,00601804628558771;0,00522132061947513;0,0107946840157422;0,00929123268346508
21;17,82535363;30,7;22;7,798592212;3;7,198592212;0,00477663773015449;0,00406991206398995;0,0082860042254782;0,00717184492991919
21;17,82535363;30,7;24;6,68450761;2;6,28450761;0,00350936649532371;0,00310193286592924;0,00554654976694745;0,00483168250816361
21;17,82535363;30,7;26;5,092958179;2;4,692958179;0,00203718327162374;0,00172974964223437;0,00308959533275358;0,00256472807398571
21;17,82535363;30,7;28;3,660563691;2;3,260563691;0,00105241206112984;0,000834978431751339;0,00133889095866443;0,00106459892194274
21;17,82535363;30,7;30;1,909859317;1;1,709859317;0,000286478897534588;0,000229620490191406;NA;NA
22;18,14366351;31,9;0,1;20,05352283;7;18,65352283;0,0315842984579134;0,0273282364978466;0,0118570432577538;0,0102106184739587
22;18,14366351;31,9;0,5;18,78028328;7;17,38028328;0,0277009178308556;0,0237248558719467;0,0133889095822693;0,0115681684265411
22;18,14366351;31,9;1;18,14366351;6;16,94366351;0,0258547204982216;0,0225478178342176;0,0127025538963531;0,0110641025640597
22;18,14366351;31,9;1,5;17,82535363;6;16,62535363;0,0249554950871908;0,0217085924220212;0,0123668364378126;0,0107508851055533
22;18,14366351;31,9;2;17,66619868;6;16,46619868;0,0245118506640595;0,021294948000192;0,0477166413562611;0,0418782785093499
22;18,14366351;31,9;4;17,18873385;5;16,18873385;0,0232047906922017;0,0205833305091579;0,0447225389941774;0,039579618627718
22;18,14366351;31,9;6;16,55211408;5;15,55211408;0,0215177483019757;0,0189962881185601;0,0410162182771799;0,0365650235757313
22;18,14366351;31,9;8;15,75633937;4;14,95633937;0,0194984699752042;0,0175687354571712;0,0370771334382043;0,0337656732541138
22;18,14366351;31,9;10;14,96056465;3;14,36056465;0,0175786634630002;0,0161969377969426;0,0326367105184682;0,0299782591861982
22;18,14366351;31,9;12;13,84648005;3;13,24648005;0,0150580470554681;0,0137813213892556;0,0284350200150943;0,0263508607197183
22;18,14366351;31,9;14;13,05070533;2;12,65070533;0,0133769729596262;0,0125695393304627;0,0251723436832281;0,0236074764245581
22;18,14366351;31,9;16;12,25493062;2;11,85493062;0,0117953707236019;0,0110379370940954;0,0212670792685955;0,0198322120099132
22;18,14366351;31,9;18;10,98169107;2;10,58169107;0,00947170854499358;0,00879427491581784;0,0168744028361568;0,0155995355775706
22;18,14366351;31,9;20;9,708451529;2;9,308451529;0,00740269429116322;0,0068052606617528;0,0132038919669136;0,0120790247081152
22;18,14366351;31,9;22;8,594366927;2;8,194366927;0,00580119767575041;0,00527376404636241;0,0100108459202698;0,00903597866151041
22;18,14366351;31,9;24;7,321127382;2;6,921127382;0,00420964824451937;0,003762214615148;0,00771901473984308;0,00686414748107725
22;18,14366351;31,9;26;6,68450761;2;6,28450761;0,00350936649532371;0,00310193286592924;0,00529985960528988;0,0046049923464945
22;18,14366351;31,9;28;4,774648293;2;4,374648293;0,00179049310996618;0,00150305948056526;0,0025862678255067;0,00220197578875428
22;18,14366351;31,9;30;3,183098862;1;2,983098862;0,000795774715540523;0,000698916308189021;NA;NA
23;18,4619734;30,75;0,1;21,00845249;6;19,80845249;0,0346639466115852;0,030817043946762;0,0132496490138997;0,0116290560889217
23;18,4619734;30,75;0,5;20,05352283;7;18,65352283;0,0315842984579134;0,0273282364978466;0,0148213040721922;0,0129005629162861
23;18,4619734;30,75;1;18,78028328;6;17,58028328;0,0277009178308556;0,0242740151672979;0,0136176948156997;0,0119192434836294
